InvoiceDate,InvoiceId,SalesUNit,Qty,NetWeight,CustomerName,LineAmount1,Freight,City,State,ItemName,ProductCategory
31-10-2018,SGE-1819/7528,KIT,5,90,Customer 5,27973.35,179.09,GURGAON,HR,Item 4,Category 2
31-10-2018,SGE-1819/7529,KIT,5,90,Customer 5,27973.35,179.09,GURGAON,HR,Item 4,Category 2
31-10-2018,SGE-1819/7530,KIT,6,108,Customer 5,33568.02,214.91,GURGAON,HR,Item 4,Category 2
31-10-2018,SGE-1819/7558,KIT,2,36,Customer 5,11189.34,71.64,GURGAON,HR,Item 4,Category 2
31-10-2018,SGE-1819/7559,KIT,2,36,Customer 5,11189.34,71.64,GURGAON,HR,Item 4,Category 2
31-10-2018,SGE-1819/7560,KIT,2,36,Customer 5,11189.34,71.64,GURGAON,HR,Item 4,Category 2
31-10-2018,SGE-1819/7561,KIT,2,36,Customer 5,11189.34,71.64,GURGAON,HR,Item 4,Category 2
31-10-2018,SGE-1819/7562,KIT,2,36,Customer 5,11189.34,71.64,GURGAON,HR,Item 4,Category 2
31-10-2018,SGE-1819/7563,KIT,2,36,Customer 5,11189.34,71.64,GURGAON,HR,Item 4,Category 2
31-10-2018,SGE-1819/7574,BKT,54,1080,Customer 9,423598.08,440.54,ANGUL,OR,Item 1,Category 1
31-10-2018,SGE-1819/7574,KIT,300,5400,Customer 9,539752.41,561.34,ANGUL,OR,Item 4,Category 2
01-11-2018,SGE-1819/7595,SET,3,72,Customer 86,72881.92,160.54,INDORE,MP,Item 2,Category 2
01-11-2018,SGE-1819/7597,BKT,2,40,Customer 57,15770,61.4,AHMEDABAD,GJ,Item 1,Category 1
02-11-2018,DD-1819/540,CAN,232,96.28,Customer 101,36379.92,0,RAIGAD,MH,Item 5,Category 3
05-11-2018,SGE-1819/7701,CAN,504,209.16,Customer 19,97776,379.69,JALANDHAR CITY,PB,Item 5,Category 3
05-11-2018,SGE-1819/7678,CAN,12,4.98,Customer 27,3195.91,10.83,AURANGABAD,MH,Item 5,Category 3
05-11-2018,SGE-1819/7706,CAN,100,41.5,Customer 141,26196,55,RAIPUR,CT,Item 5,Category 3
06-11-2018,SGE-1819/7715,CAN,24,9.96,Customer 142,6978.61,0,KORBA,CT,Item 5,Category 3
09-11-2018,DD-1819/543,BKT,32,640,Customer 65,236294.4,0,VADODARA,GJ,Item 1,Category 1
12-11-2018,SGE-1819/7791,CAN,80,33.2,Customer 143,20956.8,42.02,GULBARGA,KA,Item 5,Category 3
12-11-2018,SGE-1819/7789,CAN,80,33.2,Customer 143,20308.8,66.12,GULBARGA,KA,Item 5,Category 3
12-11-2018,SGE-1819/7797,SET,9,216,Customer 120,195232.9,521.17,GOA,GA,Item 2,Category 2
12-11-2018,SGE-1819/7797,SET,2,48,Customer 120,47591.42,127.05,GOA,GA,Item 3,Category 2
12-11-2018,SGE-1819/7798,CAN,50,20.75,Customer 144,12693,0,BEGUSARAI,BH,Item 5,Category 3
13-11-2018,SGE-1819/7821,BKT,28,560,Customer 16,146160,767.01,BHOPAL,MP,Item 1,Category 1
13-11-2018,SGE-1819/7827,CAN,12,4.98,Customer 69,3838.2,0,CHANDIGARH,CH,Item 5,Category 3
14-11-2018,SGE-1819/7868,KIT,150,2700,Customer 9,269876.21,280.67,ANGUL,OR,Item 4,Category 2
15-11-2018,DD-1819/550,BKT,25,500,Customer 46,184605,0,BHARUCH,GJ,Item 1,Category 1
15-11-2018,DD-1819/550,BKT,60,1200,Customer 46,443052,0,BHARUCH,GJ,Item 1,Category 1
15-11-2018,SGE-1819/7892,SET,5,120,Customer 24,96801.6,234.98,BHARUCH,GJ,Item 3,Category 2
15-11-2018,SGE-1819/7920,CAN,120,49.8,Customer 87,30463.2,101.68,BELGAUM,KA,Item 5,Category 3
15-11-2018,SGE-1819/7893,SET,2,48,Customer 104,51916.46,105.66,KOTA,RJ,Item 2,Category 2
15-11-2018,SGE-1819/7918,CAN,1008,418.32,Customer 42,192528,760.23,RAIGAD,MH,Item 5,Category 3
16-11-2018,SGE-1819/7940,CAN,144,59.76,Customer 53,34264.37,144.07,LUDHIANA,PB,Item 5,Category 3
16-11-2018,SGE-1819/7962,BKT,25,500,Customer 86,168075,724.8,INDORE,MP,Item 1,Category 1
16-11-2018,SGE-1819/7963,BKT,105,2100,Customer 127,714000,3092.56,AHMEDABAD,GJ,Item 1,Category 1
16-11-2018,SGE-1819/7961,CAN,1008,418.32,Customer 4,193536,757.28,JAIPUR,RJ,Item 5,Category 3
17-11-2018,SGE-1819/7986,SET,7,168,Customer 16,163013.09,352.4,BHOPAL,MP,Item 2,Category 2
17-11-2018,SGE-1819/7986,SET,4,96,Customer 16,102182.25,220.9,BHOPAL,MP,Item 3,Category 2
17-11-2018,SGE-1819/7992,CAN,1008,418.32,Customer 12,196560,764.42,NASHIK,MH,Item 5,Category 3
17-11-2018,SGE-1819/7985,SET,2,48,Customer 86,48587.95,103.01,INDORE,MP,Item 2,Category 2
17-11-2018,SGE-1819/8010,SET,18,432,Customer 102,473306.11,995.71,KOLKATA,WB,Item 2,Category 2
17-11-2018,SGE-1819/8010,SET,3,72,Customer 102,86515.2,182.01,KOLKATA,WB,Item 3,Category 2
19-11-2018,DD-1819/554,BKT,30,600,Customer 36,333000,0,LUCKNOW,UP,Item 1,Category 1
19-11-2018,DD-1819/556,BKT,15,300,Customer 72,121500,0,SOLAN,HP,Item 1,Category 1
19-11-2018,SGE-1819/8028,CAN,504,209.16,Customer 11,97776,250.75,KOLKATTA,WB,Item 5,Category 3
19-11-2018,SGE-1819/8050,BKT,6,120,Customer 17,38880,130.76,SONEBHANDRA,UP,Item 1,Category 1
19-11-2018,SGE-1819/8022,BKT,15,300,Customer 43,143379.72,479.11,BANGLORE,KA,Item 1,Category 1
20-11-2018,SGE-1819/8097,CAN,504,209.16,Customer 64,97776,401.69,SECUNDRABAD,TS,Item 5,Category 3
20-11-2018,SGE-1819/8101,BKT,1,20,Customer 40,11080.8,30.77,HYDERABAD,TS,Item 1,Category 1
20-11-2018,SGE-1819/8074,CAN,180,74.7,Customer 110,25848,0,GURGAON,HR,Item 5,Category 3
20-11-2018,SGE-1819/8085,KIT,1,18,Customer 8,6434.33,0,New Delhi,DL,Item 4,Category 2
20-11-2018,SGE-1819/8104,SET,7,168,Customer 128,113393.28,198.29,NAGPUR,MH,Item 2,Category 2
22-11-2018,DD-1819/561,CAN,18,7.47,Customer 101,2822.58,0,RAIGAD,MH,Item 5,Category 3
22-11-2018,DD-1819/561,CAN,482,200.03,Customer 101,75582.42,0,RAIGAD,MH,Item 5,Category 3
22-11-2018,SGE-1819/8170,SET,13,312,Customer 90,245264.6,610.85,MUMBAI,MH,Item 2,Category 2
22-11-2018,SGE-1819/8173,SET,12,288,Customer 77,290237.64,627.36,JAMSHEDPUR,JH,Item 2,Category 2
22-11-2018,SGE-1819/8178,CAN,504,209.16,Customer 145,97776,299.27,VAPI,GJ,Item 5,Category 3
22-11-2018,SGE-1819/8151,SET,9,216,Customer 114,209659.82,459.6,KALABURAGI,KA,Item 2,Category 2
22-11-2018,SGE-1819/8151,SET,2,48,Customer 114,51098.04,112.01,KALABURAGI,KA,Item 3,Category 2
23-11-2018,SGE-1819/8205,KIT,25,450,Customer 146,122512.5,1527.41,HOWRAH,WB,Item 4,Category 2
23-11-2018,SGE-1819/8210,CAN,30,12.45,Customer 48,7989.78,14.32,SONEBHANDRA,UP,Item 5,Category 3
23-11-2018,SGE-1819/8208,BKT,2,40,Customer 57,21812.4,55.16,AHMEDABAD,GJ,Item 1,Category 1
24-11-2018,DD-1819/565,CAN,54,22.41,Customer 25,8467.74,0,JAMNAGAR,GJ,Item 5,Category 3
24-11-2018,DD-1819/565,CAN,36,14.94,Customer 25,5645.16,0,JAMNAGAR,GJ,Item 5,Category 3
24-11-2018,DD-1819/565,CAN,100,41.5,Customer 25,15681,0,JAMNAGAR,GJ,Item 5,Category 3
24-11-2018,DD-1819/565,CAN,1982,822.53,Customer 25,310797.42,0,JAMNAGAR,GJ,Item 5,Category 3
24-11-2018,DD-1819/565,CAN,18,7.47,Customer 25,2822.58,0,JAMNAGAR,GJ,Item 5,Category 3
24-11-2018,SGE-1819/8257,CAN,15,6.23,Customer 141,3929.4,0,RAIPUR,CT,Item 5,Category 3
26-11-2018,SGE-1819/8282,BKT,147,2940,Customer 127,999600,4289.58,AHMEDABAD,GJ,Item 1,Category 1
27-11-2018,SGE-1819/8322,BKT,15,300,Customer 126,105288,330,RAIGARH,CT,Item 1,Category 1
28-11-2018,DD-1819/566,CAN,18,7.47,Customer 1,2822.58,0,JAMNAGAR,GJ,Item 5,Category 3
28-11-2018,DD-1819/566,CAN,82,34.03,Customer 1,12858.42,0,JAMNAGAR,GJ,Item 5,Category 3
28-11-2018,SGE-1819/8347,BKT,10,200,Customer 89,85860,299.29,AHMEDABAD,GJ,Item 1,Category 1
28-11-2018,SGE-1819/8354,BKT,8,160,Customer 89,89122.85,272.69,AHMEDABAD,GJ,Item 1,Category 1
28-11-2018,SGE-1819/8349,BKT,8,160,Customer 132,56320,238.57,MUMBAI,MH,Item 1,Category 1
29-11-2018,DD-1819/571,CAN,18,7.47,Customer 130,2822.58,0,SILVASSA,DN,Item 5,Category 3
29-11-2018,DD-1819/571,CAN,491,203.77,Customer 130,76993.71,0,SILVASSA,DN,Item 5,Category 3
29-11-2018,ST/MR-552/18/000019,BKT,-15,-300,Customer 92,-182217,189.51,LUCKNOW,UP,Item 1,Category 1
30-11-2018,DD-1819/577,BKT,5,100,Customer 78,36921,0,SURAT,GJ,Item 1,Category 1
30-11-2018,DD-1819/578,CAN,30,12.45,Customer 65,4704.6,0,VADODARA,GJ,Item 5,Category 3
30-11-2018,DD-1819/573,CAN,250,103.75,Customer 25,39205,0,JAMNAGAR,GJ,Item 5,Category 3
30-11-2018,SGE-1819/8456,BKT,35,700,Customer 127,238000,1027.52,AHMEDABAD,GJ,Item 1,Category 1
30-11-2018,SGE-1819/8413,BKT,121,2420,Customer 17,738995.4,3443.03,SONEBHANDRA,UP,Item 1,Category 1
30-11-2018,SGE-1819/8418,BKT,50,1000,Customer 17,305370,1427.58,SONEBHANDRA,UP,Item 1,Category 1
30-11-2018,SGE-1819/8444,CAN,12,4.98,Customer 96,3489.31,0,BANGALORE,KA,Item 5,Category 3
30-11-2018,SGE-1819/8408,CAN,312,129.48,Customer 40,81731.52,285,HYDERABAD,TS,Item 5,Category 3
30-11-2018,SGE-1819/8445,CAN,96,39.84,Customer 57,15728.83,78.36,AHMEDABAD,GJ,Item 5,Category 3
30-11-2018,SGE-1819/8459,SET,2,48,Customer 147,51098.04,105.14,BAHADURGARH,HR,Item 3,Category 2
03-12-2018,SGE-1819/8473,BKT,8,160,Customer 140,54448,236.63,HARIHAR,KA,Item 1,Category 1
03-12-2018,SGE-1819/8472,BKT,1,20,Customer 133,9000,0,ASSAM,AS,Item 1,Category 1
04-12-2018,SGE-1819/8478,CAN,12,4.98,Customer 53,2855.36,6.24,LUDHIANA,PB,Item 5,Category 3
05-12-2018,SGE-1819/8527,BKT,5,100,Customer 4,50678.46,127.39,JAIPUR,RJ,Item 1,Category 1
05-12-2018,SGE-1819/8536,SET,6,144,Customer 147,147760.72,324.56,BAHADURGARH,HR,Item 2,Category 2
05-12-2018,SGE-1819/8524,SET,20,480,Customer 100,330672,865.48,Bhubaneswar,OR,Item 2,Category 2
05-12-2018,SGE-1819/8524,SET,5,120,Customer 100,92130,241.14,Bhubaneswar,OR,Item 3,Category 2
06-12-2018,SGE-1819/8571,CAN,120,49.8,Customer 99,31435.2,107.69,LUDHIANA,PB,Item 5,Category 3
07-12-2018,SGE-1819/8618,KIT,30,540,Customer 4,167864.89,1734.58,JAIPUR,RJ,Item 4,Category 2
07-12-2018,SGE-1819/8603,BKT,25,500,Customer 13,147000,702.88,VAPI,GJ,Item 1,Category 1
07-12-2018,SGE-1819/8595,BKT,6,120,Customer 57,47310,184.2,AHMEDABAD,GJ,Item 1,Category 1
08-12-2018,SGE-1819/8629,BKT,1,20,Customer 104,11293.99,213.4,KOTA,RJ,Item 1,Category 1
08-12-2018,SGE-1819/8627,SET,3,72,Customer 61,66393.54,184.46,PALGHAR,MH,Item 2,Category 2
08-12-2018,SGE-1819/8642,SET,3,72,Customer 33,69767.05,159.29,BHILWARA,RJ,Item 2,Category 2
08-12-2018,SGE-1819/8640,SET,5,120,Customer 68,130874.4,291.11,Pendurthy,AP,Item 2,Category 2
08-12-2018,SGE-1819/8626,CAN,10,4.15,Customer 112,2929.59,0,KATNI,MP,Item 5,Category 3
11-12-2018,SGE-1819/8697,CAN,6,2.49,Customer 53,1427.68,2.5,LUDHIANA,PB,Item 5,Category 3
11-12-2018,SGE-1819/8687,CAN,6,2.49,Customer 23,1571.76,2.68,KAKINADA,AP,Item 5,Category 3
12-12-2018,SGE-1819/8754,SET,6,144,Customer 16,143963.94,312.68,BHOPAL,MP,Item 2,Category 2
12-12-2018,SGE-1819/8745,BKT,1,20,Customer 74,10840.4,22,GANDHIDHAM,GJ,Item 1,Category 1
12-12-2018,SGE-1819/8738,KIT,1,18,Customer 90,3286.25,0,MUMBAI,MH,Item 4,Category 2
13-12-2018,SGE-1819/8781,BKT,10,200,Customer 148,80000,0,NEW DELHI,DL,Item 1,Category 1
13-12-2018,SGE-1819/8789,CAN,20,8.3,Customer 88,5239.2,8.08,BILASPUR,CT,Item 5,Category 3
13-12-2018,SGE-1819/8780,SET,1,24,Customer 149,23616,55.01,KUTCH,GJ,Item 2,Category 2
13-12-2018,SGE-1819/8779,BKT,20,400,Customer 58,160380,789.68,TRICHY,TN,Item 1,Category 1
13-12-2018,SGE-1819/8787,CAN,19,7.89,Customer 35,5524.74,12.81,PUNE,MH,Item 5,Category 3
13-12-2018,SGE-1819/8782,CAN,500,207.5,Customer 141,100000,330,RAIPUR,CT,Item 5,Category 3
15-12-2018,SGE-1819/8826,BKT,10,200,Customer 52,59166,61.53,MUMBAI,MH,Item 1,Category 1
15-12-2018,SGE-1819/8815,KIT,100,1800,Customer 68,292721,3122.77,Pendurthy,AP,Item 4,Category 2
15-12-2018,SGE-1819/8813,BKT,13,260,Customer 128,91865.8,290,NAGPUR,MH,Item 1,Category 1
15-12-2018,SGE-1819/8834,CAN,24,9.96,Customer 114,4800,17.26,KALABURAGI,KA,Item 5,Category 3
17-12-2018,SGE-1819/8858,CAN,60,24.9,Customer 146,15193.68,55.8,HOWRAH,WB,Item 5,Category 3
17-12-2018,SGE-1819/8859,CAN,30,12.45,Customer 49,6000,20,BILASPUR,CT,Item 5,Category 3
17-12-2018,SGE-1819/8857,CAN,504,209.16,Customer 22,97776,426.69,VADODARA,GJ,Item 5,Category 3
17-12-2018,SGE-1819/8850,BKT,12,240,Customer 150,144050.4,689.51,SALEM,TN,Item 1,Category 1
18-12-2018,SGE-1819/8904,BKT,48,960,Customer 17,322704,1395.61,SONEBHANDRA,UP,Item 1,Category 1
18-12-2018,SGE-1819/8909,CAN,12,4.98,Customer 96,3489.31,0,BANGALORE,KA,Item 5,Category 3
18-12-2018,SGE-1819/8913,CAN,24,9.96,Customer 151,6287.04,13.27,KANPUR,UP,Item 5,Category 3
19-12-2018,SGE-1819/8940,BKT,1,20,Customer 89,8586,28.81,AHMEDABAD,GJ,Item 1,Category 1
19-12-2018,SGE-1819/8947,KIT,10,180,Customer 69,52693.28,264.8,CHANDIGARH,CH,Item 4,Category 2
19-12-2018,SGE-1819/8951,CAN,48,19.92,Customer 45,9600,39.98,JAMSHEDPUR,JH,Item 5,Category 3
20-12-2018,DD-1819/600,CAN,18,7.47,Customer 129,2822.58,0,PATALGANGA,MH,Item 5,Category 3
20-12-2018,DD-1819/600,CAN,42,17.43,Customer 129,6586.02,0,PATALGANGA,MH,Item 5,Category 3
20-12-2018,DD-1819/599,BKT,50,1000,Customer 65,369210,0,VADODARA,GJ,Item 1,Category 1
20-12-2018,SGE-1819/9018,BKT,2,40,Customer 90,23810.83,69.76,MUMBAI,MH,Item 1,Category 1
20-12-2018,SGE-1819/8998,CAN,504,209.16,Customer 94,97776,426.69,MULUND,MH,Item 5,Category 3
20-12-2018,SGE-1819/8990,CAN,1008,418.32,Customer 4,201600,859.66,JAIPUR,RJ,Item 5,Category 3
20-12-2018,SGE-1819/8989,CAN,24,9.96,Customer 55,5972.69,15,GODAVARIKHANI,TS,Item 5,Category 3
21-12-2018,SGE-1819/9041,CAN,12,4.98,Customer 96,3489.31,0,BANGALORE,KA,Item 5,Category 3
21-12-2018,SGE-1819/9025,SET,1,24,Customer 100,26623.47,56.84,Bhubaneswar,OR,Item 2,Category 2
22-12-2018,DD-1819/604,BKT,4,80,Customer 129,29536.8,0,PATALGANGA,MH,Item 1,Category 1
26-12-2018,DD-1819/606,CAN,482,200.03,Customer 101,75582.42,0,RAIGAD,MH,Item 5,Category 3
26-12-2018,DD-1819/606,CAN,10,4.15,Customer 101,1568.1,0,RAIGAD,MH,Item 5,Category 3
26-12-2018,DD-1819/606,CAN,18,7.47,Customer 101,2822.58,0,RAIGAD,MH,Item 5,Category 3
26-12-2018,DD-1819/607,BKT,50,1000,Customer 65,369210,0,VADODARA,GJ,Item 1,Category 1
26-12-2018,SGE-1819/9111,CAN,12,4.98,Customer 53,2855.36,5.48,LUDHIANA,PB,Item 5,Category 3
26-12-2018,SGE-1819/9090,SET,42,1008,Customer 102,978412.48,2347.63,KOLKATA,WB,Item 2,Category 2
26-12-2018,SGE-1819/9118,KIT,500,9000,Customer 9,899587.35,935.57,ANGUL,OR,Item 4,Category 2
27-12-2018,SGE-1819/9149,CAN,5,2.08,Customer 87,1269.3,2.42,BELGAUM,KA,Item 5,Category 3
27-12-2018,SGE-1819/9133,BKT,3,60,Customer 16,15660,82.29,BHOPAL,MP,Item 1,Category 1
27-12-2018,SGE-1819/9150,CAN,1008,418.32,Customer 74,197568,860.47,GANDHIDHAM,GJ,Item 5,Category 3
27-12-2018,SGE-1819/9151,CAN,120,49.8,Customer 99,31435.2,107.45,LUDHIANA,PB,Item 5,Category 3
28-12-2018,SGE-1819/9221,SET,25,600,Customer 113,497457.6,1284.65,BILASPUR,CT,Item 3,Category 2
28-12-2018,SGE-1819/9216,CAN,504,209.16,Customer 52,100800,434.83,MUMBAI,MH,Item 5,Category 3
28-12-2018,SGE-1819/9205,SET,1,24,Customer 4,22629.91,39.7,JAIPUR,RJ,Item 2,Category 2
28-12-2018,SGE-1819/9225,SET,3,72,Customer 149,70848,153.68,KUTCH,GJ,Item 2,Category 2
28-12-2018,SGE-1819/9195,BKT,125,2500,Customer 22,765363.75,795.98,VADODARA,GJ,Item 1,Category 1
30-12-2018,DD-1819/620,CAN,500,207.5,Customer 1,78410,0,JAMNAGAR,GJ,Item 5,Category 3
30-12-2018,SGE-1819/9288,CAN,504,209.16,Customer 16,100800,434.83,BHOPAL,MP,Item 5,Category 3
30-12-2018,SGE-1819/9298,BKT,30,600,Customer 83,388132.8,1063.66,RANCHI,JH,Item 1,Category 1
31-12-2018,DD-1819/623,CAN,18,7.47,Customer 46,2822.58,0,BHARUCH,GJ,Item 5,Category 3
31-12-2018,DD-1819/623,CAN,7,2.91,Customer 46,1097.67,0,BHARUCH,GJ,Item 5,Category 3
31-12-2018,SGE-1819/9309,CAN,50,20.75,Customer 144,12883.4,38.73,BEGUSARAI,BH,Item 5,Category 3
31-12-2018,SGE-1819/9321,KIT,100,1800,Customer 9,179917.47,187.11,ANGUL,OR,Item 4,Category 2
31-12-2018,SGE-1819/9357,CAN,240,99.6,Customer 114,48000,175.78,KALABURAGI,KA,Item 5,Category 3
02-01-2019,SGE-1819/9407,SET,1,24,Customer 61,22131.18,60.87,PALGHAR,MH,Item 2,Category 2
02-01-2019,SGE-1819/9409,BKT,5,100,Customer 152,25432,249.1,CHANDRAPUR,MH,Item 1,Category 1
02-01-2019,SGE-1819/9423,SET,6,144,Customer 79,114239.52,278.81,VADODARA,GJ,Item 2,Category 2
03-01-2019,SGE-1819/9424,CAN,35,14.53,Customer 77,11467.46,24.75,JAMSHEDPUR,JH,Item 5,Category 3
03-01-2019,SGE-1819/9449,CAN,1008,418.32,Customer 21,197568,860.47,BHARUCH,GJ,Item 5,Category 3
04-01-2019,SGE-1819/9486,CAN,12,4.98,Customer 53,2855.36,8,LUDHIANA,PB,Item 5,Category 3
08-01-2019,SGE-1819/9568,SET,5,120,Customer 80,104304,253.11,RAIPUR,CT,Item 2,Category 2
08-01-2019,SGE-1819/9549,KIT,20,360,Customer 80,69208,1171.98,RAIPUR,CT,Item 4,Category 2
09-01-2019,SGE-1819/9570,SET,1,24,Customer 128,16199.04,40.17,NAGPUR,MH,Item 2,Category 2
10-01-2019,DD-1819/637,BKT,100,2000,Customer 153,1358500,0,DHANBAD,JH,Item 1,Category 1
10-01-2019,SGE-1819/9599,CAN,180,74.7,Customer 110,25848,0,GURGAON,HR,Item 5,Category 3
11-01-2019,SGE-1819/9635,SET,5,120,Customer 79,95199.6,234.01,VADODARA,GJ,Item 2,Category 2
12-01-2019,SGE-1819/9673,KIT,50,900,Customer 113,103500,0,BILASPUR,CT,Item 4,Category 2
12-01-2019,SGE-1819/9674,KIT,60,1080,Customer 113,124200,0,BILASPUR,CT,Item 4,Category 2
12-01-2019,ST/MR-552/18/000032,BKT,-100,-2000,Customer 70,-942400,3180.1,JAMSHEDPUR,JH,Item 1,Category 1
15-01-2019,SGE-1819/9752,BKT,60,1200,Customer 75,360004.8,6131.88,JHARSUGUDA,OR,Item 1,Category 1
15-01-2019,SGE-1819/9739,CAN,504,209.16,Customer 47,100800,434.83,KUTCH,GJ,Item 5,Category 3
15-01-2019,SGE-1819/9758,SET,10,240,Customer 56,229665.6,538.15,AHMEDABAD,GJ,Item 3,Category 2
15-01-2019,SGE-1819/9759,SET,5,120,Customer 56,114832.8,254.43,AHMEDABAD,GJ,Item 3,Category 2
15-01-2019,SGE-1819/9749,SET,4,96,Customer 86,97175.89,215.34,INDORE,MP,Item 2,Category 2
15-01-2019,SGE-1819/9751,CAN,1008,418.32,Customer 154,197568,865.47,AHMEDABAD,GJ,Item 5,Category 3
15-01-2019,SGE-1819/9750,CAN,504,209.16,Customer 64,100800,434.83,SECUNDRABAD,TS,Item 5,Category 3
15-01-2019,SGE-1819/9728,SET,2,48,Customer 80,41721.6,98.39,RAIPUR,CT,Item 2,Category 2
16-01-2019,SGE-1819/9780,BKT,11,220,Customer 4,93372.84,341.55,JAIPUR,RJ,Item 1,Category 1
16-01-2019,SGE-1819/9787,BKT,100,2000,Customer 44,346040,2559.88,VISAKHAPATNAM,AP,Item 1,Category 1
16-01-2019,SGE-1819/9783,BKT,25,500,Customer 108,70300,0,BELLARY,KA,Item 1,Category 1
17-01-2019,SGE-1819/9789,BKT,15,300,Customer 155,141504,477.16,JAMSHEDPUR,JH,Item 1,Category 1
18-01-2019,DD-1819/646,CAN,80,33.2,Customer 156,12545.6,0,JAMNAGAR,GJ,Item 5,Category 3
18-01-2019,SGE-1819/9863,CAN,48,19.92,Customer 53,11421.46,25.35,LUDHIANA,PB,Item 5,Category 3
18-01-2019,SGE-1819/9868,CAN,504,209.16,Customer 62,100800,434.83,NAGPUR,MH,Item 5,Category 3
18-01-2019,SGE-1819/9866,SET,7,168,Customer 157,154799.16,367.37,GUWAHATI,AS,Item 2,Category 2
18-01-2019,SGE-1819/9858,BKT,25,500,Customer 80,150060,706.06,RAIPUR,CT,Item 1,Category 1
19-01-2019,SGE-1819/9872,CAN,1008,418.32,Customer 24,197568,860.47,BHARUCH,GJ,Item 5,Category 3
19-01-2019,SGE-1819/9893,BKT,65,1300,Customer 17,396981,1842.86,SONEBHANDRA,UP,Item 1,Category 1
19-01-2019,SGE-1819/9886,BKT,5,100,Customer 33,54270,93.71,BHILWARA,RJ,Item 1,Category 1
21-01-2019,SGE-1819/9925,BKT,80,1600,Customer 17,488592,2268.14,SONEBHANDRA,UP,Item 1,Category 1
21-01-2019,SGE-1819/9901,KIT,30,540,Customer 45,186516,193.98,JAMSHEDPUR,JH,Item 4,Category 2
22-01-2019,DD-1819/651,CAN,204,84.66,Customer 65,31989.24,0,VADODARA,GJ,Item 5,Category 3
22-01-2019,DD-1819/650,CAN,18,7.47,Customer 1,2822.58,0,JAMNAGAR,GJ,Item 5,Category 3
22-01-2019,DD-1819/650,CAN,2,0.83,Customer 1,313.62,0,JAMNAGAR,GJ,Item 5,Category 3
22-01-2019,SGE-1819/9940,CAN,6,2.49,Customer 126,1414.58,2.26,RAIGARH,CT,Item 5,Category 3
22-01-2019,SGE-1819/9948,SET,1,24,Customer 4,23295.54,50.23,JAIPUR,RJ,Item 2,Category 2
22-01-2019,SGE-1819/9949,SET,6,144,Customer 4,164244.28,341.7,JAIPUR,RJ,Item 3,Category 2
22-01-2019,SGE-1819/9949,SET,8,192,Customer 4,199676.79,415.41,JAIPUR,RJ,Item 2,Category 2
22-01-2019,SGE-1819/9939,SET,2,48,Customer 33,54578.19,140.34,BHILWARA,RJ,Item 2,Category 2
22-01-2019,SGE-1819/9961,CAN,110,45.65,Customer 121,28815.6,86.81,SURAT,GJ,Item 5,Category 3
22-01-2019,SGE-1819/9961,BKT,22,440,Customer 121,172062,518.36,SURAT,GJ,Item 1,Category 1
22-01-2019,SGE-1819/9972,BKT,10,200,Customer 83,129377.6,374.62,RANCHI,JH,Item 1,Category 1
22-01-2019,SGE-1819/9973,BKT,15,300,Customer 83,194066.4,575.86,RANCHI,JH,Item 1,Category 1
22-01-2019,SGE-1819/9974,SET,3,72,Customer 147,72881.92,158.87,BAHADURGARH,HR,Item 2,Category 2
23-01-2019,DD-1819/655,CAN,36,14.94,Customer 46,5645.16,0,BHARUCH,GJ,Item 5,Category 3
23-01-2019,SGE-1819/9986,KIT,30,540,Customer 158,145800,1251.63,BANGLORE,KA,Item 4,Category 2
24-01-2019,DD-1819/658,CAN,482,200.03,Customer 25,75582.42,0,JAMNAGAR,GJ,Item 5,Category 3
24-01-2019,DD-1819/658,CAN,18,7.47,Customer 25,2822.58,0,JAMNAGAR,GJ,Item 5,Category 3
24-01-2019,SGE-1819/10034,SET,6,144,Customer 126,102866.4,264.18,RAIGARH,CT,Item 2,Category 2
25-01-2019,SGE-1819/10077,BKT,55,1100,Customer 17,335907,1559.34,SONEBHANDRA,UP,Item 1,Category 1
25-01-2019,SGE-1819/10061,KIT,550,9900,Customer 9,989546.09,1029.13,ANGUL,OR,Item 4,Category 2
28-01-2019,DD-1819/662,SET,26,624,Customer 134,628767.36,0,BHARUCH,GJ,Item 3,Category 2
28-01-2019,DD-1819/663,SET,8,192,Customer 134,193466.88,0,BHARUCH,GJ,Item 3,Category 2
28-01-2019,SGE-1819/10112,SET,3,72,Customer 16,78836.98,160.11,BHOPAL,MP,Item 3,Category 2
28-01-2019,SGE-1819/10113,BKT,25,500,Customer 86,130000,685.2,INDORE,MP,Item 1,Category 1
28-01-2019,SGE-1819/10119,BKT,50,1000,Customer 17,336150,1449.6,SONEBHANDRA,UP,Item 1,Category 1
28-01-2019,SGE-1819/10095,BKT,12,240,Customer 9,94132.91,97.9,ANGUL,OR,Item 1,Category 1
28-01-2019,SGE-1819/10120,KIT,20,360,Customer 9,35983.49,37.42,ANGUL,OR,Item 4,Category 2
28-01-2019,SGE-1819/10121,KIT,20,360,Customer 9,35983.49,37.42,ANGUL,OR,Item 4,Category 2
28-01-2019,SGE-1819/10115,KIT,110,1980,Customer 9,197909.22,205.83,ANGUL,OR,Item 4,Category 2
29-01-2019,SGE-1819/10153,KIT,1,18,Customer 82,3286.25,0,DELHI,DL,Item 4,Category 2
29-01-2019,SGE-1819/10149,SET,6,144,Customer 45,151852.38,347.19,JAMSHEDPUR,JH,Item 2,Category 2
